station,ap1,rssi1,ocu1,con1,dis1,pow1,ap2,rssi2,ocu2,con2,dis2,pow2,ap3,rssi3,ocu3,con3,dis3,pow3,ap4,rssi4,ocu4,con4,dis4,pow4,associatedTo
sta16,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-69.0,40.0,0.0236,23.57,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-63.0,61.1111111111,0.0190,18.99,100,1,-74.0,53.3333333333,0.0342,34.16,100,0,-100.0,100.0,1.0,100,1000,2
sta19,1,-75.0,60.0,0.0414,41.36,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-70.0,35.0,0.0339,33.92,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-53.0,61.1111111111,0.0086,8.63,880,1,-76.0,53.3333333333,0.0414,41.38,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-74.0,60.0,0.0377,37.75,880,1,-60.0,61.1111111111,0.0157,15.65,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta24,0,-100.0,100.0,1.0,100,1000,1,-63.0,61.1111111111,0.0195,19.53,880,1,-72.0,53.3333333333,0.0310,31.01,880,0,-100.0,100.0,1.0,100,1000,2
sta1,0,-100.0,100.0,1.0,100,1000,1,-72.0,72.2222222222,0.0380,38.04,100,1,-74.0,53.3333333333,0.0354,35.39,100,1,-76.0,35.0,0.0526,52.64,100,4
sta2,0,-100.0,100.0,1.0,100,1000,1,-66.0,61.1111111111,0.0240,23.99,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta3,0,-100.0,100.0,1.0,100,1000,1,-73.0,72.2222222222,0.0408,40.76,880,1,-66.0,40.0,0.0199,19.9,880,0,-100.0,100.0,1.0,100,1000,3
sta4,1,-76.0,60.0,0.0438,43.81,960,1,-60.0,61.1111111111,0.0151,15.14,960,1,-76.0,53.3333333333,0.0416,41.57,960,0,-100.0,100.0,1.0,100,1000,2
sta5,1,-70.0,60.0,0.0290,29.04,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,35.0,0.0442,44.18,100,4
sta6,1,-74.0,60.0,0.0391,39.1,100,1,-70.0,72.2222222222,0.0328,32.82,100,1,-76.0,46.6666666667,0.0411,41.1,100,0,-100.0,100.0,1.0,100,1000,3
sta7,1,-73.0,60.0,0.0352,35.15,960,1,-71.0,72.2222222222,0.0355,35.45,960,0,-100.0,100.0,1.0,100,1000,1,-77.0,30.0,0.0552,55.19,960,4
sta8,0,-100.0,100.0,1.0,100,1000,1,-75.0,72.2222222222,0.0477,47.7,880,1,-65.0,46.6666666667,0.0172,17.21,880,1,-77.0,40.0,0.0564,56.35,880,3
sta9,1,-71.0,46.6666666667,0.0309,30.93,100,1,-69.0,72.2222222222,0.0300,30.01,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta10,1,-67.0,46.6666666667,0.0216,21.56,880,1,-74.0,72.2222222222,0.0462,46.16,880,0,-100.0,100.0,1.0,100,1000,1,-76.0,40.0,0.0536,53.56,880,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-68.0,72.2222222222,0.0287,28.7,880,1,-73.0,46.6666666667,0.0322,32.24,880,0,-100.0,100.0,1.0,100,1000,3
sta12,0,-100.0,100.0,1.0,100,1000,1,-66.0,72.2222222222,0.0242,24.24,960,1,-72.0,46.6666666667,0.0307,30.69,960,0,-100.0,100.0,1.0,100,1000,3
sta13,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-73.0,60.0,0.0333,33.3,880,1,-72.0,30.0,0.0390,38.95,880,4
sta14,1,-68.0,46.6666666667,0.0251,25.11,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-76.0,40.0,0.0526,52.63,100,1
sta15,1,-69.0,46.6666666667,0.0264,26.39,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-68.0,46.6666666667,0.0216,21.65,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-62.0,61.1111111111,0.0173,17.33,100,1,-74.0,60.0,0.0360,36.03,100,0,-100.0,100.0,1.0,100,1000,2
sta19,1,-76.0,60.0,0.0430,42.99,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-70.0,30.0,0.0320,32.0,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-53.0,61.1111111111,0.0090,8.97,880,1,-76.0,60.0,0.0414,41.38,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-73.0,60.0,0.0358,35.83,880,1,-61.0,61.1111111111,0.0170,17.02,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta24,0,-100.0,100.0,1.0,100,1000,1,-64.0,61.1111111111,0.0214,21.43,880,1,-71.0,60.0,0.0291,29.11,880,0,-100.0,100.0,1.0,100,1000,2
sta1,0,-100.0,100.0,1.0,100,1000,1,-72.0,72.2222222222,0.0378,37.83,100,1,-74.0,60.0,0.0351,35.06,100,1,-76.0,30.0,0.0529,52.91,100,4
sta2,0,-100.0,100.0,1.0,100,1000,1,-66.0,61.1111111111,0.0245,24.52,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta3,0,-100.0,100.0,1.0,100,1000,1,-73.0,72.2222222222,0.0405,40.47,880,1,-67.0,46.6666666667,0.0204,20.38,880,0,-100.0,100.0,1.0,100,1000,3
sta4,1,-76.0,60.0,0.0432,43.24,960,1,-60.0,61.1111111111,0.0151,15.06,960,1,-76.0,60.0,0.0422,42.17,960,0,-100.0,100.0,1.0,100,1000,2
sta5,1,-70.0,60.0,0.0292,29.18,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,30.0,0.0443,44.26,100,4
sta6,1,-74.0,60.0,0.0391,39.05,100,1,-70.0,72.2222222222,0.0320,32.02,100,1,-76.0,46.6666666667,0.0410,41.05,100,0,-100.0,100.0,1.0,100,1000,3
sta7,1,-73.0,60.0,0.0349,34.88,960,1,-71.0,72.2222222222,0.0353,35.28,960,0,-100.0,100.0,1.0,100,1000,1,-77.0,30.0,0.0554,55.42,960,4
sta8,0,-100.0,100.0,1.0,100,1000,1,-75.0,72.2222222222,0.0480,48.0,880,1,-64.0,46.6666666667,0.0168,16.78,880,1,-77.0,40.0,0.0566,56.6,880,3
sta9,1,-72.0,46.6666666667,0.0324,32.4,100,1,-69.0,72.2222222222,0.0307,30.75,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta10,1,-66.0,46.6666666667,0.0214,21.37,880,1,-75.0,72.2222222222,0.0480,48.05,880,0,-100.0,100.0,1.0,100,1000,1,-76.0,40.0,0.0527,52.69,880,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-68.0,72.2222222222,0.0275,27.53,880,1,-72.0,46.6666666667,0.0313,31.3,880,0,-100.0,100.0,1.0,100,1000,3
sta12,0,-100.0,100.0,1.0,100,1000,1,-65.0,72.2222222222,0.0225,22.53,960,1,-73.0,46.6666666667,0.0325,32.46,960,0,-100.0,100.0,1.0,100,1000,3
sta13,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,60.0,0.0352,35.22,880,1,-72.0,30.0,0.0370,37.05,880,4
sta14,1,-69.0,46.6666666667,0.0264,26.38,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-76.0,40.0,0.0507,50.72,100,1
sta15,1,-69.0,46.6666666667,0.0262,26.18,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-68.0,46.6666666667,0.0218,21.78,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-60.0,61.1111111111,0.0157,15.73,100,1,-75.0,60.0,0.0379,37.91,100,0,-100.0,100.0,1.0,100,1000,2
sta19,1,-75.0,60.0,0.0420,42.02,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-70.0,30.0,0.0320,32.03,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-50.0,61.1111111111,0.0072,7.15,880,1,-77.0,60.0,0.0433,43.3,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-72.0,60.0,0.0339,33.91,880,1,-63.0,61.1111111111,0.0185,18.48,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta24,0,-100.0,100.0,1.0,100,1000,1,-66.0,61.1111111111,0.0233,23.34,880,1,-71.0,60.0,0.0272,27.22,880,0,-100.0,100.0,1.0,100,1000,2
sta1,0,-100.0,100.0,1.0,100,1000,1,-72.0,72.2222222222,0.0376,37.62,100,1,-74.0,60.0,0.0347,34.74,100,1,-76.0,30.0,0.0532,53.2,100,4
sta2,0,-100.0,100.0,1.0,100,1000,1,-66.0,61.1111111111,0.0250,25.04,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta3,0,-100.0,100.0,1.0,100,1000,1,-73.0,72.2222222222,0.0402,40.2,880,1,-67.0,46.6666666667,0.0209,20.86,880,0,-100.0,100.0,1.0,100,1000,3
sta4,1,-75.0,60.0,0.0427,42.66,960,1,-60.0,61.1111111111,0.0150,15.02,960,1,-76.0,60.0,0.0428,42.77,960,0,-100.0,100.0,1.0,100,1000,2
sta5,1,-71.0,60.0,0.0293,29.33,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,30.0,0.0444,44.35,100,4
sta6,1,-74.0,60.0,0.0390,39.02,100,1,-69.0,72.2222222222,0.0312,31.22,100,1,-76.0,46.6666666667,0.0410,41.02,100,0,-100.0,100.0,1.0,100,1000,3
sta7,1,-73.0,60.0,0.0346,34.61,960,1,-71.0,72.2222222222,0.0351,35.11,960,0,-100.0,100.0,1.0,100,1000,1,-77.0,30.0,0.0556,55.65,960,4
sta8,0,-100.0,100.0,1.0,100,1000,1,-75.0,72.2222222222,0.0483,48.3,880,1,-64.0,46.6666666667,0.0164,16.35,880,1,-77.0,40.0,0.0569,56.86,880,3
sta9,1,-72.0,46.6666666667,0.0339,33.91,100,1,-69.0,72.2222222222,0.0316,31.59,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta10,1,-65.0,46.6666666667,0.0194,19.45,880,1,-75.0,72.2222222222,0.0477,47.73,880,0,-100.0,100.0,1.0,100,1000,1,-77.0,40.0,0.0544,54.43,880,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-68.0,72.2222222222,0.0291,29.11,880,1,-72.0,46.6666666667,0.0296,29.62,880,0,-100.0,100.0,1.0,100,1000,3
sta12,0,-100.0,100.0,1.0,100,1000,1,-64.0,66.6666666667,0.0209,20.86,960,1,-74.0,53.3333333333,0.0343,34.25,960,0,-100.0,100.0,1.0,100,1000,2
sta13,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,53.3333333333,0.0353,35.31,880,1,-71.0,30.0,0.0368,36.81,880,4
sta14,1,-70.0,46.6666666667,0.0277,27.73,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-75.0,40.0,0.0488,48.8,100,1
sta15,1,-70.0,46.6666666667,0.0281,28.1,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-68.0,40.0,0.0216,21.65,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-61.0,66.6666666667,0.0169,16.91,100,1,-75.0,53.3333333333,0.0383,38.34,100,0,-100.0,100.0,1.0,100,1000,2
sta19,1,-75.0,60.0,0.0404,40.36,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-70.0,30.0,0.0340,33.95,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-49.0,66.6666666667,0.0067,6.71,880,1,-77.0,53.3333333333,0.0433,43.3,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-72.0,60.0,0.0339,33.9,880,1,-63.0,66.6666666667,0.0197,19.73,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta24,0,-100.0,100.0,1.0,100,1000,1,-64.0,66.6666666667,0.0214,21.43,880,1,-71.0,53.3333333333,0.0291,29.11,880,0,-100.0,100.0,1.0,100,1000,2
sta1,0,-100.0,100.0,1.0,100,1000,1,-72.0,77.7777777778,0.0374,37.4,100,1,-74.0,53.3333333333,0.0344,34.42,100,1,-76.0,30.0,0.0535,53.5,100,4
sta2,0,-100.0,100.0,1.0,100,1000,1,-67.0,66.6666666667,0.0255,25.55,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta3,0,-100.0,100.0,1.0,100,1000,1,-73.0,77.7777777778,0.0400,39.95,880,1,-67.0,40.0,0.0213,21.34,880,0,-100.0,100.0,1.0,100,1000,3
sta4,1,-75.0,60.0,0.0421,42.08,960,1,-60.0,66.6666666667,0.0150,15.02,960,1,-77.0,53.3333333333,0.0434,43.36,960,0,-100.0,100.0,1.0,100,1000,2
sta5,1,-71.0,60.0,0.0295,29.49,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,30.0,0.0444,44.44,100,4
sta6,1,-74.0,60.0,0.0390,39.0,100,1,-69.0,77.7777777778,0.0304,30.42,100,1,-76.0,40.0,0.0410,41.0,100,0,-100.0,100.0,1.0,100,1000,3
sta7,1,-73.0,60.0,0.0344,34.35,960,1,-71.0,77.7777777778,0.0349,34.94,960,0,-100.0,100.0,1.0,100,1000,1,-77.0,30.0,0.0559,55.89,960,4
sta8,0,-100.0,100.0,1.0,100,1000,1,-75.0,77.7777777778,0.0486,48.6,880,1,-64.0,40.0,0.0159,15.92,880,0,-100.0,100.0,1.0,100,1000,3
sta9,1,-72.0,46.6666666667,0.0324,32.4,100,1,-69.0,77.7777777778,0.0307,30.75,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta10,1,-64.0,46.6666666667,0.0175,17.53,880,1,-75.0,77.7777777778,0.0475,47.49,880,0,-100.0,100.0,1.0,100,1000,1,-77.0,40.0,0.0562,56.17,880,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-69.0,77.7777777778,0.0307,30.72,880,1,-71.0,40.0,0.0280,27.96,880,0,-100.0,100.0,1.0,100,1000,3
sta12,0,-100.0,100.0,1.0,100,1000,1,-65.0,66.6666666667,0.0219,21.9,960,1,-74.0,53.3333333333,0.0350,34.98,960,0,-100.0,100.0,1.0,100,1000,2
sta13,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-73.0,53.3333333333,0.0334,33.39,880,1,-72.0,30.0,0.0387,38.72,880,4
sta14,1,-69.0,46.6666666667,0.0264,26.38,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-76.0,40.0,0.0507,50.72,100,1
sta15,1,-71.0,46.6666666667,0.0300,30.01,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-66.0,40.0,0.0197,19.73,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-62.0,66.6666666667,0.0184,18.41,100,1,-74.0,53.3333333333,0.0365,36.48,100,0,-100.0,100.0,1.0,100,1000,2
sta19,1,-75.0,60.0,0.0414,41.36,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-70.0,30.0,0.0339,33.92,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-49.0,66.6666666667,0.0068,6.81,880,1,-77.0,53.3333333333,0.0434,43.39,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-73.0,60.0,0.0358,35.82,880,1,-62.0,66.6666666667,0.0184,18.36,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta24,0,-100.0,100.0,1.0,100,1000,1,-64.0,66.6666666667,0.0213,21.25,880,1,-71.0,53.3333333333,0.0289,28.87,880,0,-100.0,100.0,1.0,100,1000,2
sta1,0,-100.0,100.0,1.0,100,1000,1,-72.0,77.7777777778,0.0372,37.16,100,1,-73.0,53.3333333333,0.0341,34.12,100,1,-76.0,30.0,0.0538,53.81,100,4
sta2,0,-100.0,100.0,1.0,100,1000,1,-67.0,66.6666666667,0.0261,26.06,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta3,0,-100.0,100.0,1.0,100,1000,1,-72.0,77.7777777778,0.0397,39.71,880,1,-68.0,40.0,0.0218,21.83,880,0,-100.0,100.0,1.0,100,1000,3
sta4,1,-75.0,60.0,0.0415,41.49,960,1,-60.0,66.6666666667,0.0151,15.06,960,1,-77.0,53.3333333333,0.0440,43.95,960,0,-100.0,100.0,1.0,100,1000,2
sta5,1,-71.0,60.0,0.0297,29.66,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,30.0,0.0445,44.54,100,4
sta6,1,-74.0,60.0,0.0390,39.0,100,1,-69.0,77.7777777778,0.0296,29.62,100,1,-76.0,40.0,0.0410,41.0,100,0,-100.0,100.0,1.0,100,1000,3
sta7,1,-72.0,60.0,0.0341,34.08,960,1,-71.0,77.7777777778,0.0348,34.77,960,0,-100.0,100.0,1.0,100,1000,1,-77.0,30.0,0.0561,56.12,960,4
sta8,0,-100.0,100.0,1.0,100,1000,1,-75.0,77.7777777778,0.0489,48.92,880,1,-63.0,40.0,0.0155,15.5,880,0,-100.0,100.0,1.0,100,1000,3
sta9,1,-71.0,46.6666666667,0.0312,31.23,100,1,-70.0,77.7777777778,0.0325,32.51,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta10,1,-64.0,46.6666666667,0.0178,17.77,880,1,-74.0,77.7777777778,0.0456,45.58,880,0,-100.0,100.0,1.0,100,1000,1,-77.0,40.0,0.0570,56.99,880,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-68.0,77.7777777778,0.0291,29.11,880,1,-72.0,40.0,0.0296,29.62,880,0,-100.0,100.0,1.0,100,1000,3
sta12,0,-100.0,100.0,1.0,100,1000,1,-65.0,66.6666666667,0.0231,23.05,960,1,-74.0,53.3333333333,0.0358,35.79,960,0,-100.0,100.0,1.0,100,1000,2
sta13,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-73.0,53.3333333333,0.0336,33.6,880,1,-72.0,30.0,0.0386,38.58,880,4
sta14,1,-68.0,46.6666666667,0.0250,25.02,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-76.0,40.0,0.0508,50.85,100,1
sta15,1,-71.0,46.6666666667,0.0302,30.2,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-68.0,40.0,0.0216,21.65,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-64.0,66.6666666667,0.0200,19.98,100,1,-74.0,53.3333333333,0.0346,34.63,100,0,-100.0,100.0,1.0,100,1000,2
sta19,1,-76.0,60.0,0.0430,42.99,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-70.0,30.0,0.0320,32.0,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-53.0,66.6666666667,0.0087,8.7,880,1,-76.0,53.3333333333,0.0415,41.47,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-72.0,60.0,0.0339,33.9,880,1,-63.0,66.6666666667,0.0197,19.73,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta24,0,-100.0,100.0,1.0,100,1000,1,-64.0,66.6666666667,0.0214,21.43,880,1,-71.0,53.3333333333,0.0291,29.11,880,0,-100.0,100.0,1.0,100,1000,2
sta1,0,-100.0,100.0,1.0,100,1000,1,-72.0,77.7777777778,0.0369,36.92,100,1,-73.0,53.3333333333,0.0338,33.82,100,1,-77.0,30.0,0.0541,54.13,100,4
sta2,0,-100.0,100.0,1.0,100,1000,1,-67.0,66.6666666667,0.0266,26.57,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta3,0,-100.0,100.0,1.0,100,1000,1,-72.0,77.7777777778,0.0395,39.48,880,1,-68.0,40.0,0.0223,22.32,880,0,-100.0,100.0,1.0,100,1000,3
sta4,1,-75.0,60.0,0.0409,40.9,960,1,-60.0,66.6666666667,0.0151,15.14,960,1,-77.0,53.3333333333,0.0445,44.54,960,0,-100.0,100.0,1.0,100,1000,2
sta5,1,-71.0,60.0,0.0298,29.84,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,30.0,0.0447,44.65,100,4
sta6,1,-74.0,60.0,0.0390,39.02,100,1,-68.0,77.7777777778,0.0288,28.82,100,1,-76.0,40.0,0.0410,41.02,100,0,-100.0,100.0,1.0,100,1000,3
sta7,1,-72.0,60.0,0.0338,33.82,960,1,-71.0,77.7777777778,0.0346,34.61,960,0,-100.0,100.0,1.0,100,1000,1,-77.0,30.0,0.0564,56.36,960,4
sta8,0,-100.0,100.0,1.0,100,1000,1,-75.0,77.7777777778,0.0492,49.23,880,1,-63.0,40.0,0.0151,15.09,880,0,-100.0,100.0,1.0,100,1000,3
sta9,1,-71.0,46.6666666667,0.0297,29.7,100,1,-70.0,77.7777777778,0.0318,31.81,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta10,1,-65.0,46.6666666667,0.0197,19.66,880,1,-74.0,77.7777777778,0.0458,45.83,880,0,-100.0,100.0,1.0,100,1000,1,-77.0,40.0,0.0553,55.27,880,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-69.0,77.7777777778,0.0307,30.72,880,1,-71.0,40.0,0.0280,27.96,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-76.0,60.0,0.0442,44.21,960,1,-66.0,66.6666666667,0.0243,24.3,960,1,-74.0,53.3333333333,0.0367,36.69,960,0,-100.0,100.0,1.0,100,1000,2
sta13,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,53.3333333333,0.0355,35.5,880,1,-71.0,30.0,0.0367,36.67,880,4
sta14,1,-68.0,46.6666666667,0.0237,23.73,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-76.0,40.0,0.0511,51.06,100,1
sta15,1,-71.0,46.6666666667,0.0305,30.5,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta16,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-68.0,40.0,0.0217,21.69,960,0,-100.0,100.0,1.0,100,1000,3
sta18,0,-100.0,100.0,1.0,100,1000,1,-64.0,66.6666666667,0.0211,21.1,100,1,-74.0,53.3333333333,0.0352,35.2,100,0,-100.0,100.0,1.0,100,1000,2
sta19,1,-76.0,60.0,0.0446,44.64,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-69.0,30.0,0.0301,30.08,100,4
sta20,0,-100.0,100.0,1.0,100,1000,1,-49.0,66.6666666667,0.0068,6.81,880,1,-77.0,53.3333333333,0.0434,43.39,880,0,-100.0,100.0,1.0,100,1000,2
sta22,1,-72.0,60.0,0.0339,33.91,880,1,-63.0,66.6666666667,0.0185,18.48,880,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta24,0,-100.0,100.0,1.0,100,1000,1,-65.0,66.6666666667,0.0218,21.79,880,1,-72.0,53.3333333333,0.0295,29.47,880,0,-100.0,100.0,1.0,100,1000,2
sta1,0,-100.0,100.0,1.0,100,1000,1,-71.0,77.7777777778,0.0367,36.67,100,1,-73.0,53.3333333333,0.0335,33.54,100,1,-77.0,30.0,0.0545,54.45,100,4
sta2,0,-100.0,100.0,1.0,100,1000,1,-67.0,66.6666666667,0.0271,27.07,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta3,0,-100.0,100.0,1.0,100,1000,1,-72.0,77.7777777778,0.0393,39.28,880,1,-68.0,40.0,0.0228,22.82,880,0,-100.0,100.0,1.0,100,1000,3
sta4,1,-75.0,60.0,0.0403,40.31,960,1,-60.0,66.6666666667,0.0153,15.27,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,2
sta5,1,-71.0,60.0,0.0300,30.04,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-74.0,30.0,0.0448,44.76,100,4
sta6,1,-74.0,60.0,0.0391,39.05,100,1,-68.0,77.7777777778,0.0280,28.02,100,1,-76.0,40.0,0.0410,41.05,100,0,-100.0,100.0,1.0,100,1000,3
sta7,1,-72.0,60.0,0.0336,33.56,960,1,-71.0,77.7777777778,0.0345,34.45,960,0,-100.0,100.0,1.0,100,1000,1,-77.0,30.0,0.0566,56.59,960,4
sta8,0,-100.0,100.0,1.0,100,1000,1,-75.0,77.7777777778,0.0495,49.55,880,1,-63.0,40.0,0.0147,14.69,880,0,-100.0,100.0,1.0,100,1000,3
sta9,1,-71.0,46.6666666667,0.0309,30.93,100,1,-69.0,77.7777777778,0.0300,30.01,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
sta10,1,-64.0,46.6666666667,0.0178,17.77,880,1,-74.0,77.7777777778,0.0456,45.58,880,0,-100.0,100.0,1.0,100,1000,1,-77.0,40.0,0.0570,56.99,880,1
sta11,0,-100.0,100.0,1.0,100,1000,1,-70.0,77.7777777778,0.0324,32.37,880,1,-70.0,40.0,0.0263,26.34,880,0,-100.0,100.0,1.0,100,1000,3
sta12,1,-75.0,60.0,0.0429,42.91,960,1,-65.0,66.6666666667,0.0229,22.92,960,1,-75.0,53.3333333333,0.0384,38.38,960,0,-100.0,100.0,1.0,100,1000,2
sta13,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-75.0,53.3333333333,0.0374,37.41,880,1,-71.0,30.0,0.0348,34.75,880,4
sta14,1,-67.0,46.6666666667,0.0223,22.3,100,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1,-76.0,40.0,0.0530,52.97,100,1
sta15,1,-71.0,46.6666666667,0.0302,30.2,960,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,0,-100.0,100.0,1.0,100,1000,1
